10864;14.03.2013 16:29:00;100,76
10886;14.03.2013 17:35:00;100,67
10892;14.03.2013 17:53:00;100,95
10924;14.03.2013 20:48:00;101,22
10935;15.03.2013 10:00:00;101,22
10952;15.03.2013 11:29:00;101,34
11026;15.03.2013 17:39:00;101,33
11046;15.03.2013 18:34:00;101,34
11061;15.03.2013 20:00:00;101,2
11084;18.03.2013 10:00:00;101,2
11095;18.03.2013 10:18:00;99,99
11292;18.03.2013 19:18:00;100,88
11320;18.03.2013 21:56:00;101,72
11351;19.03.2013 10:00:00;101,72
11352;19.03.2013 10:03:00;102,43
11376;19.03.2013 11:26:00;102,63
11407;19.03.2013 12:41:00;102,35
11409;19.03.2013 12:45:00;102,04
11427;19.03.2013 13:18:00;101,7
11434;19.03.2013 13:28:00;101,32
11487;19.03.2013 15:34:00;101,01
11515;19.03.2013 16:50:00;100,71
11540;19.03.2013 17:57:00;100,38
11567;19.03.2013 19:31:00;100,22
11571;19.03.2013 19:43:00;100,12
11593;19.03.2013 20:30:00;99,83
11617;19.03.2013 21:49:00;99,5
11631;19.03.2013 22:32:00;99,41
11653;20.03.2013 10:00:00;99,41
11661;20.03.2013 10:16:00;99,37
11686;20.03.2013 11:12:00;99,15
11712;20.03.2013 12:17:00;98,78
11736;20.03.2013 13:18:00;98,65
11754;20.03.2013 13:46:00;98,84
11766;20.03.2013 14:24:00;99,01
11781;20.03.2013 15:12:00;98,87
11923;21.03.2013 10:00:00;98,87
11950;21.03.2013 11:05:00;99,17
11975;21.03.2013 11:58:00;99,15
12021;21.03.2013 13:49:00;99,05
12038;21.03.2013 14:51:00;99,56
12062;21.03.2013 16:22:00;99,88
12091;21.03.2013 17:59:00;100,23
12113;21.03.2013 19:06:00;100,43
12169;22.03.2013 10:00:00;100,43
12382;25.03.2013 10:00:00;100,43
12390;25.03.2013 10:19:00;100,78
12394;25.03.2013 10:35:00;101,18
12409;25.03.2013 11:42:00;101,54
12435;25.03.2013 13:49:00;101,77
12463;25.03.2013 16:54:00;102,08
12470;25.03.2013 17:06:00;101,83
12499;25.03.2013 18:13:00;101,55
12518;25.03.2013 19:04:00;100,98
12532;25.03.2013 19:27:00;100,48
12548;25.03.2013 20:18:00;100,12
12584;26.03.2013 10:00:00;100,12
12607;26.03.2013 10:47:00;100,45
12643;26.03.2013 11:58:00;100,56
12677;26.03.2013 13:03:00;100,41
12707;26.03.2013 14:07:00;100,44
12720;26.03.2013 14:49:00;100,33
12733;26.03.2013 15:16:00;100,03
12753;26.03.2013 15:48:00;99,74
12771;26.03.2013 16:20:00;99,55
12845;26.03.2013 20:11:00;99,78
12876;26.03.2013 23:48:00;99,76
12877;27.03.2013 10:00:00;99,76
12912;27.03.2013 11:18:00;99,66
12935;27.03.2013 12:05:00;99,62
12953;27.03.2013 12:32:00;99,35
12971;27.03.2013 13:09:00;99,11
13104;27.03.2013 18:26:00;99,2
13122;27.03.2013 19:21:00;99,2
13143;27.03.2013 20:42:00;99,14
13171;27.03.2013 22:45:00;99,2
13188;28.03.2013 10:00:00;99,2
13199;28.03.2013 10:15:00;99,02
13209;28.03.2013 10:33:00;99,26
13243;28.03.2013 11:40:00;98,95
13405;28.03.2013 17:43:00;99,15
13427;28.03.2013 18:28:00;99,07
13477;29.03.2013 10:00:00;99,07
13518;29.03.2013 12:16:00;99,14
13553;29.03.2013 15:26:00;99,64
13595;29.03.2013 19:05:00;100,05
13623;29.03.2013 23:08:00;100,03
13629;01.04.2013 10:00:00;100,03
13634;01.04.2013 10:07:00;99,93
13640;01.04.2013 10:22:00;100,22
13667;01.04.2013 11:56:00;100,52
